2018-01-24 00:08:51.818605
Iteration,World x,World y,World theta,World LFoot x,World LFoot y,World LFoot theta,World RFoot x,World RFoot y,World RFoot theta,# steps in unchangeable,First unchangeable leg,First unchangeable x,First unchangeble y,First unchangeable theta,First changeable leg,First changeable x,First changeable y,First changeable theta,Update flag,Verbose,New plan sent?
53,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,RLeg,0.05999999865889549,-0.10000000149011612,0.0,True,False,False
53,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,RLeg,0.05999999865889549,-0.10000000149011612,0.0,True,False,True
54,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,RLeg,0.05999999865889549,-0.10000000149011612,0.0,True,False,False
54,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,RLeg,0.05999999865889549,-0.10000000149011612,0.0,True,False,True
59,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,3,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,False,True,False
59,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,3,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,False,True,False
60,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,3,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,False
60,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,3,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,True
61,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,False
61,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,True
62,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,False
62,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,True
63,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,False
63,6.094552040100098,11.08757209777832,2.0284249782562256,6.039883136749268,11.095024108886719,2.050950050354004,6.144703388214111,11.07613754272461,1.9909499883651733,4,RLeg,0.05999999865889549,-0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,False,True
75,6.067347526550293,11.141416549682617,2.0458035469055176,6.039883136749268,11.095024108886719,2.050950050354004,6.100860595703125,11.19443130493164,2.050950050354004,4,LLeg,0.05999999865889549,0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,True,False
75,6.067347526550293,11.141416549682617,2.0458035469055176,6.039883136749268,11.095024108886719,2.050950050354004,6.100860595703125,11.19443130493164,2.050950050354004,4,LLeg,0.05999999865889549,0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,True,False
75,6.067347526550293,11.141416549682617,2.0458035469055176,6.039883136749268,11.095024108886719,2.050950050354004,6.100860595703125,11.19443130493164,2.050950050354004,4,LLeg,0.05999999865889549,0.10000000149011612,0.0,LLeg,0.05999999865889549,0.10000000149011612,0.0,True,True,True
